dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-07-01 07:00:00,17.36,17.06,1017,73,12.48,0.71,20,10000,10.29,10,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,7
2022-07-01 08:00:00,18.43,18.16,1017,70,12.86,1.9,20,10000,9.26,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,8
2022-07-01 09:00:00,20.84,20.6,1017,62,13.3,3.81,20,10000,9.77,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,9
2022-07-01 10:00:00,22.98,22.74,1017,54,13.18,6.07,20,10000,8.75,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,10
2022-07-01 11:00:00,24.6,24.4,1017,49,13.19,8.15,20,10000,9.26,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,11
2022-07-01 12:00:00,26.0,26.0,1016,44,12.82,9.46,20,10000,9.77,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,12
2022-07-01 13:00:00,26.13,26.13,1016,44,12.93,9.76,20,10000,9.77,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,13
2022-07-01 14:00:00,26.74,26.87,1015,44,13.48,8.71,20,10000,11.32,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-01,14
2022-07-01 15:00:00,26.84,26.95,1015,44,13.57,6.75,0,10000,11.32,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-01,15
2022-07-01 16:00:00,26.84,26.84,1015,42,12.86,4.45,0,10000,10.8,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-01,16
2022-07-01 17:00:00,25.58,25.32,1015,43,12.09,2.39,0,10000,11.83,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-01,17
2022-07-01 18:00:00,24.41,24.11,1015,46,12.05,0.97,0,10000,10.29,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-01,18
2022-07-01 19:00:00,22.67,22.32,1015,51,12.03,0.25,0,10000,10.29,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-01,19
2022-07-01 20:00:00,20.2,19.95,1015,64,13.18,0.0,0,10000,10.8,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-01,20
2022-07-01 21:00:00,18.47,18.23,1016,71,13.12,0.0,20,10000,8.75,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-07-01,21
2022-07-01 22:00:00,17.96,17.77,1016,75,13.47,0.0,20,10000,7.72,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-07-01,22
2022-07-01 23:00:00,17.67,17.5,1016,77,13.59,0.0,20,10000,7.2,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-07-01,23
