dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-10-27 16:00:00,21.21,21.42,1017,78,17.22,0.87,40,10000,15.2,315,21.46,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-10-27,16
2022-10-27 17:00:00,21.07,21.32,1017,80,17.49,0.24,75,10000,23.69,225,23.69,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-10-27,17
2022-10-27 18:00:00,20.67,20.91,1017,81,17.3,0.0,75,10000,8.23,200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-27,18
2022-10-27 19:00:00,20.17,20.44,1018,84,17.38,0.0,75,10000,10.28,270,20.12,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,2022-10-27,19
2022-10-27 20:00:00,20.12,20.35,1018,83,17.14,0.0,75,10000,18.78,225,20.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-27,20
2022-10-27 21:00:00,20.49,20.97,1021,91,18.97,0.0,75,10000,6.69,200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-27,21
2022-10-27 22:00:00,19.92,20.13,1019,83,16.95,0.0,75,10000,9.83,225,17.88,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-27,22
2022-10-27 23:00:00,19.92,20.08,1019,81,16.56,0.0,75,10000,11.62,315,16.99,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-27,23
2022-10-28 00:00:00,19.92,20.11,1019,82,16.76,0.0,75,10000,14.75,225,15.2,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.21},2022-10-28,0
2022-10-28 01:00:00,19.74,19.86,1019,80,16.19,0.0,75,10000,12.96,247,12.96,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-28,1
2022-10-28 02:00:00,19.75,19.92,1019,82,16.59,0.0,75,10000,10.28,225,12.96,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-28,2
2022-10-28 03:00:00,19.44,19.61,1019,83,16.48,0.0,75,10000,9.83,315,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-28,3
2022-10-28 04:00:00,19.44,19.63,1019,84,16.67,0.0,75,10000,8.49,360,12.96,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-28,4
2022-10-28 05:00:00,19.11,19.3,1018,85,16.53,0.0,100,10000,5.81,225,8.05,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,2022-10-28,5
2022-10-28 06:00:00,19.12,19.31,1019,85,16.54,0.0,75,10000,8.49,315,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-28,6
2022-10-28 07:00:00,19.09,19.25,1019,84,16.33,0.0,75,10000,5.36,225,12.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-10-28,7
2022-10-28 08:00:00,19.18,19.35,1019,84,16.41,0.06,75,10000,5.14,130,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.86},2022-10-28,8
2022-10-28 09:00:00,19.11,19.27,1019,84,16.34,0.27,20,10000,4.63,120,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,9
2022-10-28 10:00:00,19.28,19.33,1020,79,15.55,1.04,40,10000,4.12,110,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.13},2022-10-28,10
2022-10-28 11:00:00,19.91,19.97,1018,77,15.76,1.75,20,10000,3.6,130,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,11
2022-10-28 12:00:00,20.65,20.78,1018,77,16.48,2.24,20,10000,6.17,150,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,12
2022-10-28 13:00:00,22.66,22.78,1018,69,16.69,2.94,20,10000,8.05,270,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,13
2022-10-28 14:00:00,23.37,23.36,1017,61,15.43,2.44,20,10000,8.49,315,16.54,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,14
2022-10-28 15:00:00,23.65,23.56,1016,57,14.64,1.58,20,10000,14.75,337,21.01,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,15
2022-10-28 16:00:00,23.62,23.5,1017,56,14.34,0.77,20,10000,12.07,225,24.59,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,16
2022-10-28 17:00:00,22.33,22.24,1016,62,14.7,0.21,20,10000,16.09,270,16.09,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-28,17
2022-10-28 18:00:00,21.33,21.27,1017,67,14.96,0.0,20,10000,15.2,225,15.2,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-28,18
2022-10-28 19:00:00,20.78,20.74,1017,70,15.11,0.0,20,10000,9.39,225,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-28,19
2022-10-28 20:00:00,20.78,20.72,1016,69,14.89,0.0,20,10000,10.28,225,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-28,20
2022-10-28 21:00:00,20.33,20.19,1017,68,14.23,0.0,0,10000,9.83,360,12.52,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-28,21
2022-10-28 22:00:00,20.32,20.16,1017,67,14.0,0.0,0,10000,11.62,225,14.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-28,22
2022-10-28 23:00:00,20.77,20.65,1017,67,14.43,0.0,0,10000,12.07,225,15.2,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-28,23
