dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-04-24 01:00:00,11.1,10.51,1009,86,8.85,0.0,20,10000,1.03,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-24,1
2022-04-24 02:00:00,11.01,10.41,1008,86,8.76,0.0,20,10000,1.54,140,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-24,2
2022-04-24 03:00:00,10.48,9.88,1008,88,8.58,0.0,20,10000,1.54,160,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-24,3
2022-04-24 04:00:00,9.88,9.88,1008,88,7.99,0.0,0,10000,1.03,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-24,4
2022-04-24 05:00:00,9.7,9.7,1008,88,7.81,0.0,0,10000,1.03,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-24,5
2022-04-24 06:00:00,10.33,9.74,1008,89,8.6,0.0,20,10000,1.54,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-24,6
2022-04-24 07:00:00,11.4,10.95,1009,90,9.82,0.28,20,10000,1.54,10,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-24,7
2022-04-24 08:00:00,13.37,12.98,1010,85,10.9,0.97,20,10000,1.54,100,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-24,8
2022-04-24 09:00:00,15.47,14.98,1014,73,10.66,2.19,40,10000,2.06,90,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,9
2022-04-24 10:00:00,15.9,15.4,1014,71,10.65,4.11,40,10000,2.57,110,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",8.23,2022-04-24,10
2022-04-24 11:00:00,17.49,16.86,1010,60,9.65,5.75,40,10000,3.6,200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,11
2022-04-24 12:00:00,17.44,16.81,1010,60,9.6,6.8,40,10000,4.63,200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,12
2022-04-24 13:00:00,17.24,16.66,1010,63,10.14,7.03,40,10000,5.14,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,13
2022-04-24 14:00:00,17.88,17.34,1009,62,10.51,6.19,40,10000,5.66,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,14
2022-04-24 15:00:00,17.76,17.29,1009,65,11.1,4.64,40,10000,6.17,260,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,15
2022-04-24 16:00:00,18.37,17.83,1007,60,10.48,2.87,40,10000,4.63,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-24,16
2022-04-24 17:00:00,17.91,17.38,1009,62,10.53,1.38,20,10000,4.63,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-24,17
2022-04-24 18:00:00,17.03,16.51,1009,66,10.64,0.45,20,10000,4.63,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-24,18
2022-04-24 19:00:00,16.27,15.78,1009,70,10.8,0.0,20,10000,4.12,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-24,19
2022-04-24 20:00:00,14.73,14.27,1009,77,10.74,0.0,0,10000,3.09,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-24,20
2022-04-24 21:00:00,13.79,13.31,1009,80,10.4,0.0,0,10000,2.06,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-24,21
2022-04-24 22:00:00,13.58,13.11,1010,81,10.39,0.0,0,10000,2.68,288,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.47,2022-04-24,22
2022-04-24 23:00:00,13.04,12.59,1009,84,10.4,0.0,0,10000,2.06,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-24,23
