dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2023-01-23 03:00:00,8.35,6.45,1022,44,-2.82,0.0,1,10000,3.13,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.47,2023-01-23,3
2023-01-23 04:00:00,7.09,4.36,1024,50,-2.32,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,4
2023-01-23 05:00:00,6.29,3.99,1024,52,-2.51,0.0,0,10000,3.09,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,5
2023-01-23 06:00:00,5.94,3.55,1024,53,-2.57,0.0,0,10000,3.13,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.92,2023-01-23,6
2023-01-23 07:00:00,5.19,2.33,1024,55,-2.75,0.0,0,10000,3.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,7
2023-01-23 08:00:00,4.34,2.83,1024,62,-2.03,0.0,0,10000,1.79,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",4.02,2023-01-23,8
2023-01-23 09:00:00,6.48,4.6,1027,61,-0.43,0.38,0,10000,2.57,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,9
2023-01-23 10:00:00,7.78,4.55,1027,56,-0.39,0.96,0,10000,5.66,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,10
2023-01-23 11:00:00,9.76,8.17,1027,49,-0.38,1.68,0,10000,3.09,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,11
2023-01-23 12:00:00,10.92,9.4,1023,51,1.19,2.19,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,12
2023-01-23 13:00:00,11.72,10.17,1022,47,0.79,2.26,0,10000,5.14,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,13
2023-01-23 14:00:00,13.26,11.58,1021,36,-1.31,1.85,0,10000,4.63,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,14
2023-01-23 15:00:00,13.91,12.19,1020,32,-2.21,1.16,0,10000,8.05,292,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",9.39,2023-01-23,15
2023-01-23 16:00:00,13.68,11.97,1020,33,-2.02,0.49,0,10000,8.05,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.05,2023-01-23,16
2023-01-23 17:00:00,13.07,11.48,1023,40,-0.18,0.11,0,10000,2.57,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-23,17
2023-01-23 18:00:00,10.81,9.28,1020,51,1.09,0.0,0,10000,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,18
2023-01-23 19:00:00,10.03,8.63,1020,59,2.39,0.0,0,10000,4.63,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,19
2023-01-23 20:00:00,9.37,6.95,1020,53,0.28,0.0,0,10000,4.63,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,20
2023-01-23 21:00:00,8.77,5.18,1019,54,-0.01,0.0,0,10000,7.6,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",7.6,2023-01-23,21
2023-01-23 22:00:00,8.58,5.56,1020,52,-0.63,0.0,0,10000,5.66,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-23,22
2023-01-23 23:00:00,8.83,3.91,1020,52,-0.42,0.0,0,10000,13.86,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",13.86,2023-01-23,23
