dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-08-19 04:00:00,20.49,19.98,1015,53,10.59,0.0,0,10000,2.57,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-19,4
2022-08-19 05:00:00,20.33,19.75,1014,51,9.87,0.0,0,10000,3.6,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-19,5
2022-08-19 06:00:00,20.85,20.19,1015,46,8.82,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,6
2022-08-19 07:00:00,22.84,22.25,1015,41,8.91,0.34,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,7
2022-08-19 08:00:00,24.74,24.24,1016,37,9.08,1.25,0,10000,8.05,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.49,2022-08-19,8
2022-08-19 09:00:00,26.72,26.25,1016,30,7.72,2.89,0,10000,7.15,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",11.62,2022-08-19,9
2022-08-19 10:00:00,28.49,27.57,1017,32,10.21,5.03,0,10000,5.66,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,10
2022-08-19 11:00:00,29.69,28.54,1017,31,10.77,7.09,0,10000,5.81,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",9.83,2022-08-19,11
2022-08-19 12:00:00,32.63,31.19,1016,27,11.21,8.43,0,10000,4.12,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,12
2022-08-19 13:00:00,34.23,32.42,1016,22,9.49,8.5,0,10000,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,13
2022-08-19 14:00:00,34.81,33.21,1016,23,10.63,7.46,0,10000,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,14
2022-08-19 15:00:00,34.42,33.03,1015,25,11.56,5.56,0,10000,4.12,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,15
2022-08-19 16:00:00,33.73,32.08,1015,24,10.37,3.42,0,10000,8.23,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,16
2022-08-19 17:00:00,34.78,32.8,1015,20,8.53,1.6,0,10000,9.26,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,17
2022-08-19 18:00:00,32.73,30.61,1014,19,6.11,0.49,0,10000,9.26,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,18
2022-08-19 19:00:00,30.98,29.1,1014,21,6.12,0.0,0,10000,7.72,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-19,19
2022-08-19 20:00:00,28.77,27.32,1014,21,4.3,0.0,0,10000,8.23,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-19,20
2022-08-19 21:00:00,28.41,27.15,1016,24,5.91,0.0,0,10000,7.15,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",7.15,2022-08-19,21
2022-08-19 22:00:00,27.41,26.53,1017,26,6.23,0.0,0,10000,5.14,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-19,22
2022-08-19 23:00:00,26.41,26.41,1016,27,5.92,0.0,0,10000,8.05,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",8.05,2022-08-19,23
